rÍ359.0000
"2015-07-06 16:02:35",Mux,channel_07,975.0000
"2015-07-06 16:02:35",Mux,channel_08,543.0000
"2015-07-06 16:02:35",Mux,channel_09,349.0000
"2015-07-06 16:02:35",Mux,channel_10,756.0000
"2015-07-06 16:02:35",Mux,channel_11,957.0000
"2015-07-06 16:02:35",Mux,channel_12,0.0000
"2015-07-06 16:02:35",Mux,channel_13,0.0000
"2015-07-06 16:02:35",Mux,channel_14,606.0000
"2015-07-06 16:02:35",Mux,channel_15,355.0000
"2015-07-06 16:02:37",Sinyei,sampletime_ms,32077.0000
"2015-07-06 16:02:37",Sinyei,low_occupancy_duration_us,0.0000
"2015-07-06 16:02:37",Sinyei,occupancy_ratio,0.0000
"2015-07-06 16:02:37",Sinyei,concentration,0.6200
"2015-07-06 16:02:41",Arduino,voltage,5091.0000
"2015-07-06 16:02:41",DHT22,humidity,24.1000
"2015-07-06 16:02:41",DHT22,temperature,23.0000
"2015-07-06 16:02:41",Sharp,dust,177.0000
"2015-07-06 16:02:41",Mux,channel_00,934.0000
"2015-07-06 16:02:41",Mux,channel_01,365.0000
"2015-07-06 16:02:41",Mux,channel_02,626.0000
"2015-07-06 16:02:41",Mux,channel_03,0.0000
"2015-07-06 16:02:41",Mux,channel_04,718.0000
"2015-07-06 16:02:41",Mux,channel_05,453.0000
"2015-07-06 16:02:42",Mux,channel_06,551.0000
"2015-07-06 16:02:42",Mux,channel_07,972.0000
"2015-07-06 16:02:42",Mux,channel_08,535.0000
"2015-07-06 16:02:42",Mux,channel_09,350.0000
"2015-07-06 16:02:42",Mux,channel_10,752.0000
"2015-07-06 16:02:42",Mux,channel_11,955.0000
"2015-07-06 16:02:42",Mux,channel_12,0.0000
"2015-07-06 16:02:42",Mux,channel_13,0.0000
"2015-07-06 16:02:42",Mux,channel_14,605.0000
"2015-07-06 16:02:42",Mux,channel_15,351.0000
"2015-07-06 16:02:47",Arduino,voltage,5115.0000
"2015-07-06 16:02:48",DHT22,humidity,24.1000
"2015-07-06 16:02:48",DHT22,temperature,23.0000
"2015-07-06 16:02:48",Sharp,dust,148.0000
"2015-07-06 16:02:48",Mux,channel_00,930.0000
"2015-07-06 16:02:48",Mux,channel_01,359.0000
"2015-07-06 16:02:48",Mux,channel_02,620.0000
"2015-07-06 16:02:48",Mux,channel_03,2.0000
"2015-07-06 16:02:48",Mux,channel_04,725.0000
"2015-07-06 16:02:48",Mux,channel_05,457.0000
"2015-07-06 16:02:48",Mux,channel_06,551.0000
"2015-07-06 16:02:48",Mux,channel_07,968.0000
"2015-07-06 16:02:48",Mux,channel_08,526.0000
"2015-07-06 16:02:48",Mux,channel_09,350.0000
"2015-07-06 16:02:48",Mux,channel_10,750.0000
"2015-07-06 16:02:48",Mux,channel_11,959.0000
"2015-07-06 16:02:48",Mux,channel_12,0.0000
"2015-07-06 16:02:48",Mux,channel_13,0.0000
"2015-07-06 16:02:48",Mux,channel_14,604.0000
"2015-07-06 16:02:48",Mux,channel_15,354.0000
"2015-07-06 16:02:54",Arduino,voltage,5091.0000
"2015-07-06 16:02:54",DHT22,ERROR,failed to read
"2015-07-06 16:02:54",Sharp,dust,166.0000
"2015-07-06 16:02:54",Mux,channel_00,931.0000
"2015-07-06 16:02:54",Mux,channel_01,355.0000
"2015-07-06 16:02:54",Mux,channel_02,611.0000
"2015-07-06 16:02:54",Mux,channel_03,1.0000
"2015-07-06 16:02:54",Mux,channel_04,727.0000
"2015-07-06 16:02:54",Mux,channel_05,455.0000
"2015-07-06 16:02:54",Mux,channel_06,546.0000
"2015-07-06 16:02:54",Mux,channel_07,972.0000
"2015-07-06 16:02:54",Mux,channel_08,520.0000
"2015-07-06 16:02:55",Mux,channel_09,351.0000
"2015-07-06 16:02:55",Mux,channel_10,747.0000
"2015-07-06 16:02:55",Mux,channel_11,957.0000
"2015-07-06 16:02:55",Mux,channel_12,0.0000
"2015-07-06 16:02:55",Mux,channel_13,0.0000
"2015-07-06 16:02:55",Mux,channel_14,605.0000
"2015-07-06 16:02:55",Mux,channel_15,352.0000
"2015-07-06 16:03:00",Arduino,voltage,5091.0000
"2015-07-06 16:03:00",DHT22,ERROR,failed to read
"2015-07-06 16:03:00",Sharp,dust,172.0000
"2015-07-06 16:03:00",Mux,channel_00,927.0000
"2015-07-06 16:03:01",Mux,channel_01,347.0000
"2015-07-06 16:03:01",Mux,channel_02,602.0000
"2015-07-06 16:03:01",Mux,channel_03,0.0000
"2015-07-06 16:03:01",Mux,channel_04,716.0000
